,Name,smile,BA_pct,label1,label2,label3a,label3b,MolWt,ExactMolWt,qed,MolLogP,MolMR,VSA_total,LabuteASA,TPSA,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,NumHAcceptors,NumHDonors,HeavyAtomCount,NumHeteroatoms,NumRotatableBonds,NHOHCount,NOCount,FractionCSP3,RingCount,NumAliphaticRings,NumAromaticRings,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumSaturatedRings,BalabanJ,BertzCT,HallKierAlpha,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,fracVSA_PEOE01,fracVSA_PEOE02,fracVSA_PEOE03,fracVSA_PEOE04,fracVSA_PEOE05,fracVSA_PEOE06,fracVSA_PEOE07,fracVSA_PEOE08,fracVSA_PEOE09,fracVSA_PEOE10,fracVSA_PEOE11,fracVSA_PEOE12,fracVSA_PEOE13,fracVSA_PEOE14,fracVSA_SMR01,fracVSA_SMR02,fracVSA_SMR03,fracVSA_SMR04,fracVSA_SMR05,fracVSA_SMR06,fracVSA_SMR07,fracVSA_SMR08,fracVSA_SMR09,fracVSA_SMR10,fracVSA_SlogP01,fracVSA_SlogP02,fracVSA_SlogP03,fracVSA_SlogP04,fracVSA_SlogP05,fracVSA_SlogP06,fracVSA_SlogP07,fracVSA_SlogP08,fracVSA_SlogP09,fracVSA_SlogP10,fracVSA_SlogP11,fracVSA_SlogP12
1109,tegafur,O=c1nc(O)c(F)cn1C1CCCO1,80.0,high,high,high,high,200.16899999999993,200.059720368,0.7120787605629786,0.397,44.342800000000025,77.83964327752358,78.7694443567154,64.35,0.3526565050502308,-0.4910419635503188,0.4910419635503188,0.3526565050502308,5.0,1.0,14.0,6.0,1.0,1.0,5.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.419877393334688,398.06313215848525,-1.43,9.843390348640755,4.567099647791355,4.794537184071822,9.374393568622029,0.0,0.0,12.841643245852019,6.606881964512918,6.196843571613076,6.22790117073487,0.0,5.817220841045895,5.879988336435371,5.689743398203474,14.233805396315574,0.0,9.551078168738563,0.0,19.06954441658689,6.606881964512918,22.498344994934268,0.0,5.879988336435371,0.0,5.689743398203474,21.26448752809219,4.736862953800049,5.817220841045895,19.06954441658689,10.991380755684897,0.0,0.0,0.0,4.39041504767482,5.879988336435371,0.0,9.843390348640755,4.567099647791355,4.794537184071822,9.374393568622029,0.0,0.0,12.841643245852019,6.606881964512918,6.196843571613076,6.22790117073487,0.0,5.817220841045895,5.879988336435371,5.689743398203474,14.233805396315574,0.0,9.551078168738563,0.0,19.06954441658689,6.606881964512918,22.498344994934268,0.0,5.879988336435371,0.0,5.689743398203474,21.26448752809219,4.736862953800049,5.817220841045895,19.06954441658689,10.991380755684897,0.0,0.0,0.0,4.39041504767482,5.879988336435371,0.0,0.12645729006678352,0.05867318316848091,0.06159505596624771,0.12043212396541021,0.0,0.0,0.16497561788749976,0.08487811205605401,0.07961037988726796,0.08000937451024001,0.0,0.07473339542815755,0.07553976468611637,0.07309570237774206,0.1828606195633174,0.0,0.12270197763735724,0.0,0.24498499239773977,0.08487811205605401,0.2890345336594153,0.0,0.07553976468611637,0.0,0.07309570237774206,0.27318326026080814,0.060854119499386655,0.07473339542815755,0.24498499239773977,0.14120543585351567,0.0,0.0,0.0,0.056403329496533865,0.07553976468611637,0.0
1110,nicorandil,O=[N+]([O-])OCCN=C(O)c1cccnc1,75.0,high,high,high,high,211.17700000000005,211.059305768,0.2525519581989936,0.5944999999999998,51.21620000000002,84.2606930304878,85.15599313317406,97.85000000000001,0.2940623974297312,-0.4930492181660506,0.4930492181660506,0.2940623974297312,5.0,1.0,15.0,7.0,5.0,1.0,7.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.432722300772373,352.1642313633618,-2.1799999999999997,9.94411597857734,4.9839785209472085,4.992404732635669,0.0,10.114318268765572,0.0,12.13273413692322,12.393687143226153,12.10820789760957,6.606881964512918,0.0,5.897745344357611,5.086619042932543,0.0,15.030735021509882,0.0,4.9839785209472085,4.992404732635669,0.0,13.151638370425493,40.20419104061193,0.0,0.0,5.897745344357611,0.0,34.22650867350356,4.8375885837366335,10.114318268765572,5.563451491696996,29.51882601278504,0.0,0.0,0.0,0.0,0.0,0.0,9.94411597857734,4.9839785209472085,4.992404732635669,0.0,10.114318268765572,0.0,12.13273413692322,12.393687143226153,12.10820789760957,6.606881964512918,0.0,5.897745344357611,5.086619042932543,0.0,15.030735021509882,0.0,4.9839785209472085,4.992404732635669,0.0,13.151638370425493,40.20419104061193,0.0,0.0,5.897745344357611,0.0,34.22650867350356,4.8375885837366335,10.114318268765572,5.563451491696996,29.51882601278504,0.0,0.0,0.0,0.0,0.0,0.0,0.11801607156232728,0.05914950781551097,0.059249509505331054,0.0,0.12003602041471387,0.0,0.143990438489905,0.14708741048144217,0.14369936280049933,0.07841001215266968,0.0,0.06999402844008946,0.060367638337511256,0.0,0.17838370989983854,0.0,0.05914950781551097,0.059249509505331054,0.0,0.1560827225295533,0.47714052180967664,0.0,0.0,0.06999402844008946,0.0,0.4061978063854695,0.05741216229952278,0.12003602041471387,0.0660266524236157,0.35032735847667823,0.0,0.0,0.0,0.0,0.0,0.0
1111,acetaminophen,CC(O)=Nc1ccc(O)cc1,88.0,high,very high,very high,very high,151.165,151.063328528,0.4760733252840849,2.0000999999999998,43.504600000000025,63.729308448179225,64.64507733854232,52.82000000000001,0.18214293782620056,-0.5079642937129114,0.5079642937129114,0.18214293782620056,2.0,2.0,11.0,3.0,1.0,2.0,3.0,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.906597791654371,259.92547657141216,-1.5099999999999998,10.213054789681411,0.0,4.992404732635669,0.0,0.0,0.0,24.26546827384644,6.923737199690624,5.687386274683562,5.749511833283905,5.897745344357611,0.0,0.0,0.0,10.213054789681411,0.0,0.0,4.992404732635669,6.923737199690624,0.0,24.26546827384644,0.0,5.749511833283905,11.585131619041174,0.0,16.110800134039025,0.0,0.0,6.923737199690624,29.257873006482107,0.0,0.0,0.0,5.687386274683562,5.749511833283905,0.0,10.213054789681411,0.0,4.992404732635669,0.0,0.0,0.0,24.26546827384644,6.923737199690624,5.687386274683562,5.749511833283905,5.897745344357611,0.0,0.0,0.0,10.213054789681411,0.0,0.0,4.992404732635669,6.923737199690624,0.0,24.26546827384644,0.0,5.749511833283905,11.585131619041174,0.0,16.110800134039025,0.0,0.0,6.923737199690624,29.257873006482107,0.0,0.0,0.0,5.687386274683562,5.749511833283905,0.0,0.16025679610168755,0.0,0.07833765741699814,0.0,0.0,0.0,0.3807583804801151,0.10864290494099091,0.08924286820573608,0.09021770317748005,0.09254368967699213,0.0,0.0,0.0,0.16025679610168755,0.0,0.0,0.07833765741699814,0.10864290494099091,0.0,0.3807583804801151,0.0,0.09021770317748005,0.18178655788272824,0.0,0.2528004857786797,0.0,0.0,0.10864290494099091,0.45909603789711323,0.0,0.0,0.0,0.08924286820573608,0.09021770317748005,0.0
1112,clavulanic_acid,O=C(O)C1C(=CCO)OC2CC(=O)N21,75.0,high,high,high,high,199.16199999999998,199.048072388,0.5513115228370621,-1.0956,42.92860000000002,78.44801742559075,79.3774710935529,87.07000000000001,0.33402396546260305,-0.4793629350864987,0.4793629350864987,0.33402396546260305,4.0,2.0,14.0,6.0,2.0,2.0,6.0,0.5,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.260380417872786,323.6933284343696,-1.56,14.94991774348146,9.694446914922299,4.794537184071822,0.0,0.0,0.0,6.076020106833881,0.0,13.027703587438928,5.759164871656176,12.26974199988283,5.907179729351506,0.0,5.969305287951849,24.538992111625106,0.0,4.899909730850478,0.0,18.69056362280884,6.606881964512918,11.835184978490057,0.0,0.0,11.876485017303356,0.0,45.86607350223099,14.325937321943691,0.0,6.4208216229260096,11.835184978490057,0.0,0.0,0.0,0.0,0.0,0.0,14.94991774348146,9.694446914922299,4.794537184071822,0.0,0.0,0.0,6.076020106833881,0.0,13.027703587438928,5.759164871656176,12.26974199988283,5.907179729351506,0.0,5.969305287951849,24.538992111625106,0.0,4.899909730850478,0.0,18.69056362280884,6.606881964512918,11.835184978490057,0.0,0.0,11.876485017303356,0.0,45.86607350223099,14.325937321943691,0.0,6.4208216229260096,11.835184978490057,0.0,0.0,0.0,0.0,0.0,0.0,0.19057100783536954,0.12357797217906295,0.061117378633813405,0.0,0.0,0.0,0.07745281915629146,0.0,0.1660679774322649,0.07341377208313568,0.1564060176730519,0.07530056110027973,0.0,0.07609249390673047,0.31280576510299635,0.0,0.062460593545249556,0.0,0.23825412338224033,0.08421987172307643,0.15086659123942714,0.0,0.0,0.15139305500701022,0.0,0.5846683575622,0.18261694548918436,0.0,0.08184810570918845,0.15086659123942714,0.0,0.0,0.0,0.0,0.0,0.0
1113,carisbamate,N=C(O)OCC(O)c1ccccc1Cl,94.0,high,very high,very high,very high,215.63600000000002,215.03492086,0.5325262006440662,1.88277,52.719300000000025,85.60634835699601,86.21685942273216,73.54,0.3775972528640694,-0.46639243502919014,0.46639243502919014,0.3775972528640694,3.0,3.0,14.0,5.0,3.0,3.0,4.0,0.2222222222222222,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6456825197914235,329.58803484394434,-1.2599999999999998,14.94991774348146,0.0,5.409283605791522,0.0,0.0,29.800041095617345,6.06636706846161,10.586084805438322,0.0,12.71084835226122,0.0,0.0,0.0,6.08380568594452,14.94991774348146,5.409283605791522,0.0,0.0,6.103966387748303,6.606881964512918,34.85155307928476,0.0,0.0,17.684745576177036,0.0,22.90374244013885,4.736862953800049,5.409283605791522,11.6674178794453,24.26546827384644,5.022633313741326,0.0,0.0,0.0,0.0,11.600939890232516,14.94991774348146,0.0,5.409283605791522,0.0,0.0,29.800041095617345,6.06636706846161,10.586084805438322,0.0,12.71084835226122,0.0,0.0,0.0,6.08380568594452,14.94991774348146,5.409283605791522,0.0,0.0,6.103966387748303,6.606881964512918,34.85155307928476,0.0,0.0,17.684745576177036,0.0,22.90374244013885,4.736862953800049,5.409283605791522,11.6674178794453,24.26546827384644,5.022633313741326,0.0,0.0,0.0,0.0,11.600939890232516,0.1746356202595775,0.0,0.0631878792824301,0.0,0.0,0.3481055046448783,0.07086351870965944,0.12366004401089718,0.0,0.14848020732357814,0.0,0.0,0.0,0.07106722576897924,0.1746356202595775,0.0631878792824301,0.0,0.0,0.07130273052056271,0.07717747680301544,0.4071141188495349,0.0,0.0,0.20658217428487927,0.0,0.2675472424618038,0.055333080369768375,0.0631878792824301,0.13629150294776946,0.28345407483863777,0.058671271583690454,0.0,0.0,0.0,0.0,0.1355149485159
1114,elvucitabine,N=c1nc(O)n(C2C=CC(CO)O2)cc1F,41.0,moderate,low,moderate,moderate,227.19499999999996,227.0706194,0.6022481456599642,-0.34683000000000036,49.84030000000001,88.90372050605379,89.7628460903448,91.36,0.2978280607544363,-0.4801108908047616,0.4801108908047616,0.2978280607544363,6.0,3.0,16.0,7.0,2.0,3.0,6.0,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.321998448281885,485.3778213909321,-1.7299999999999998,14.94991774348146,9.976383253582878,4.39041504767482,4.9839785209472085,0.0,6.076020106833881,6.076020106833881,0.0,12.803725536125995,6.103966387748303,17.532828963238536,0.0,6.010464839586836,0.0,19.34033279115628,5.409283605791522,9.551078168738563,0.0,12.331867558483172,6.606881964512918,29.653811577784502,0.0,6.010464839586836,0.0,5.48770695145777,32.4749813106812,4.736862953800049,11.226504446837417,6.22790117073487,18.34888378528084,0.0,0.0,0.0,4.39041504767482,6.010464839586836,0.0,14.94991774348146,9.976383253582878,4.39041504767482,4.9839785209472085,0.0,6.076020106833881,6.076020106833881,0.0,12.803725536125995,6.103966387748303,17.532828963238536,0.0,6.010464839586836,0.0,19.34033279115628,5.409283605791522,9.551078168738563,0.0,12.331867558483172,6.606881964512918,29.653811577784502,0.0,6.010464839586836,0.0,5.48770695145777,32.4749813106812,4.736862953800049,11.226504446837417,6.22790117073487,18.34888378528084,0.0,0.0,0.0,4.39041504767482,6.010464839586836,0.0,0.16815851640835958,0.11221558779312896,0.04938392929659068,0.05606040436303035,0.0,0.06834382264598411,0.06834382264598411,0.0,0.14401788207788382,0.06865816585631712,0.19721141998826314,0.0,0.06760644892445825,0.0,0.21754244570495027,0.060844288349250625,0.10743170380690867,0.0,0.13871036541877288,0.07431502221623032,0.3335497255794291,0.0,0.06760644892445825,0.0,0.06172640380201064,0.36528259026538556,0.05328081802243021,0.12627710497304737,0.07005219956245576,0.20639050515362173,0.0,0.0,0.0,0.04938392929659068,0.06760644892445825,0.0
1115,ethoxzolamide,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,65.0,moderate,high,high,high,258.32399999999996,258.01328418,0.9002834195387214,1.3424,62.16220000000002,96.67319774565763,96.91717495031807,82.28,0.2649058712178131,-0.493834038312308,0.493834038312308,0.2649058712178131,5.0,1.0,16.0,7.0,3.0,2.0,5.0,0.2222222222222222,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.5417251486516017,618.7158480810886,-1.1800000000000002,4.736862953800049,0.0,18.54074924288409,0.0,11.336785877934737,0.0,25.122838405075452,0.0,16.82350259859828,5.749511833283905,0.0,4.339655680673546,10.023291153407584,0.0,13.154659938128987,0.0,4.9839785209472085,5.138973737607942,11.263392880364169,6.606881964512918,18.19910120538483,0.0,5.749511833283905,31.57669766542768,9.87583669140799,20.008657469789064,10.023291153407584,0.0,6.923737199690624,22.538756886058376,0.0,10.216620634085363,0.0,0.0,5.749511833283905,11.336785877934737,4.736862953800049,0.0,18.54074924288409,0.0,11.336785877934737,0.0,25.122838405075452,0.0,16.82350259859828,5.749511833283905,0.0,4.339655680673546,10.023291153407584,0.0,13.154659938128987,0.0,4.9839785209472085,5.138973737607942,11.263392880364169,6.606881964512918,18.19910120538483,0.0,5.749511833283905,31.57669766542768,9.87583669140799,20.008657469789064,10.023291153407584,0.0,6.923737199690624,22.538756886058376,0.0,10.216620634085363,0.0,0.0,5.749511833283905,11.336785877934737,0.048998720061609005,0.0,0.19178789649292327,0.0,0.11726917224525102,0.0,0.25987387394769323,0.0,0.17402447618273764,0.05947369040600668,0.0,0.04488995690502515,0.10368221375875415,0.0,0.1360734954970481,0.0,0.051554915293686755,0.053158205763797386,0.11650998563218726,0.06834243739299176,0.18825384522053115,0.0,0.05947369040600668,0.326633424793751,0.10215692582540638,0.20697212812211763,0.10368221375875415,0.0,0.07162002872716212,0.23314380212555627,0.0,0.10568203878974587,0.0,0.0,0.05947369040600668,0.11726917224525102
1116,gemcitabine,N=c1ccn(C2OC(CO)C(O)C2(F)F)c(O)n1,10.0,low,very low,very low,very low,263.2,263.071762272,0.5439766674283719,-1.0459300000000005,51.69610000000002,98.52426451816015,99.41221827765128,111.59000000000002,0.3197706109764209,-0.48011755517239846,0.48011755517239846,0.3197706109764209,7.0,4.0,18.0,9.0,2.0,4.0,7.0,0.5555555555555556,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4160334746828473,506.83126955905954,-1.58,20.056445138322168,9.976383253582878,0.0,13.764808616296847,0.0,0.0,6.06636706846161,6.196843571613076,6.606881964512918,6.103966387748303,11.591673339206071,6.22790117073487,6.010464839586836,5.922529168094576,28.837275233671804,5.409283605791522,9.551078168738563,0.0,24.358363114326053,6.606881964512918,17.750917591532456,0.0,6.010464839586836,0.0,5.48770695145777,49.608004261364776,4.736862953800049,5.409283605791522,6.22790117073487,12.263210640074686,0.0,0.0,0.0,8.78083009534964,6.010464839586836,0.0,20.056445138322168,9.976383253582878,0.0,13.764808616296847,0.0,0.0,6.06636706846161,6.196843571613076,6.606881964512918,6.103966387748303,11.591673339206071,6.22790117073487,6.010464839586836,5.922529168094576,28.837275233671804,5.409283605791522,9.551078168738563,0.0,24.358363114326053,6.606881964512918,17.750917591532456,0.0,6.010464839586836,0.0,5.48770695145777,49.608004261364776,4.736862953800049,5.409283605791522,6.22790117073487,12.263210640074686,0.0,0.0,0.0,8.78083009534964,6.010464839586836,0.0,0.20356858522527038,0.1012581347587123,0.0,0.1397098337512552,0.0,0.0,0.061572315186818244,0.06289662350608935,0.06705842461067169,0.06195394015474442,0.11765298016580956,0.06321185142759358,0.06100491964067367,0.06011239157236161,0.29269211371130277,0.054903059994875415,0.09694138002905968,0.0,0.24723212330944405,0.06705842461067169,0.18016797870397275,0.0,0.06100491964067367,0.0,0.05569904001106516,0.5035105261021354,0.04807813564471666,0.054903059994875415,0.06321185142759358,0.12446893869290758,0.0,0.0,0.0,0.08912352848603242,0.06100491964067367,0.0
1117,fiacitabine,N=c1nc(O)n(C2OC(CO)C(O)C2F)cc1I,80.0,high,high,high,high,371.106,370.977832052,0.512196467865189,-0.7385300000000006,64.36210000000001,114.4776815275729,114.50852099576869,111.59,0.2975291755110908,-0.48011779275404964,0.48011779275404964,0.2975291755110908,7.0,4.0,18.0,9.0,2.0,4.0,7.0,0.5555555555555556,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3824383769224737,511.07638205689597,-0.7800000000000002,20.056445138322168,9.976383253582878,4.39041504767482,4.9839785209472085,0.0,0.0,22.590870627068057,6.196843571613076,10.177064235578314,12.207932775496605,17.887283517702933,0.0,6.010464839586836,0.0,24.44686018599699,5.409283605791522,9.551078168738563,0.0,24.607509341741768,6.606881964512918,15.254732794136244,0.0,6.010464839586836,22.590870627068057,5.48770695145777,49.8571504887805,4.736862953800049,8.979465876856919,6.22790117073487,6.196843571613076,0.0,0.0,0.0,4.39041504767482,6.010464839586836,22.590870627068057,20.056445138322168,9.976383253582878,4.39041504767482,4.9839785209472085,0.0,0.0,22.590870627068057,6.196843571613076,10.177064235578314,12.207932775496605,17.887283517702933,0.0,6.010464839586836,0.0,24.44686018599699,5.409283605791522,9.551078168738563,0.0,24.607509341741768,6.606881964512918,15.254732794136244,0.0,6.010464839586836,22.590870627068057,5.48770695145777,49.8571504887805,4.736862953800049,8.979465876856919,6.22790117073487,6.196843571613076,0.0,0.0,0.0,4.39041504767482,6.010464839586836,22.590870627068057,0.17519960983391691,0.08714697153593194,0.038351711784251605,0.04353668291008126,0.0,0.0,0.19733864562610712,0.05413145592156769,0.0888999855672923,0.10664028667069243,0.15625127342742903,0.0,0.052503376722729714,0.0,0.21355132161816853,0.0472518619665498,0.0834317924794634,0.0,0.21495464455064847,0.057713275429338566,0.13325508160699442,0.0,0.052503376722729714,0.19733864562610712,0.04793691554747298,0.43551852049669604,0.041378047586150116,0.07843857210450353,0.05440275421052119,0.05413145592156769,0.0,0.0,0.0,0.038351711784251605,0.052503376722729714,0.19733864562610712
1118,doxifluridine,CC1OC(n2cc(F)c(O)nc2=O)C(O)C1O,40.0,moderate,low,moderate,moderate,246.19400000000002,246.065199672,0.5701885728992738,-1.2729000000000004,51.717400000000026,93.83980921977557,94.72285397550407,104.81,0.35275082333892166,-0.49104196347894896,0.49104196347894896,0.35275082333892166,7.0,3.0,17.0,8.0,1.0,3.0,7.0,0.5555555555555556,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4205297318602197,490.764824222078,-1.51,20.056445138322168,4.567099647791355,4.794537184071822,9.374393568622029,0.0,0.0,6.923737199690624,0.0,12.300809959361379,12.207932775496605,6.22790117073487,5.817220841045895,5.879988336435371,5.689743398203474,24.446860185996982,0.0,9.551078168738563,0.0,31.463537533670397,0.0,22.498344994934264,0.0,5.879988336435371,0.0,5.689743398203474,43.182559516505584,4.736862953800049,5.817220841045895,13.151638370425495,10.991380755684897,0.0,0.0,0.0,4.39041504767482,5.879988336435371,0.0,20.056445138322168,4.567099647791355,4.794537184071822,9.374393568622029,0.0,0.0,6.923737199690624,0.0,12.300809959361379,12.207932775496605,6.22790117073487,5.817220841045895,5.879988336435371,5.689743398203474,24.446860185996982,0.0,9.551078168738563,0.0,31.463537533670397,0.0,22.498344994934264,0.0,5.879988336435371,0.0,5.689743398203474,43.182559516505584,4.736862953800049,5.817220841045895,13.151638370425495,10.991380755684897,0.0,0.0,0.0,4.39041504767482,5.879988336435371,0.0,0.2137306683067672,0.048669106275515475,0.05109278486322234,0.09989783277017247,0.0,0.0,0.07378251572821327,0.0,0.13108306657521568,0.1300933247520279,0.06636736820456383,0.06199097045713077,0.06265984964509323,0.06063251242207802,0.2605169425349291,0.0,0.101780664817526,0.0,0.3352898710608189,0.0,0.23975267194163283,0.0,0.06265984964509323,0.0,0.06063251242207802,0.4601731384104881,0.05047818184184686,0.06199097045713077,0.1401498839327771,0.11712918906242406,0.0,0.0,0.0,0.04678627422816194,0.06265984964509323,0.0
1119,floxuridine,O=c1nc(O)c(F)cn1C1CC(O)C(CO)O1,90.0,high,very high,very high,very high,246.19399999999996,246.065199672,0.6005666765882361,-1.2713,51.73940000000003,93.8398092197756,94.72285397550404,104.81,0.3526584412731591,-0.49104196355015806,0.49104196355015806,0.3526584412731591,7.0,3.0,17.0,8.0,2.0,3.0,7.0,0.5555555555555556,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.303204355201901,476.94428444225565,-1.51,20.056445138322168,4.567099647791355,4.794537184071822,9.374393568622029,0.0,0.0,0.0,6.4208216229260096,18.907691923874296,12.331867558483172,0.0,5.817220841045895,5.879988336435371,5.689743398203474,24.446860185996986,0.0,9.551078168738563,0.0,24.856655569157482,6.606881964512918,22.498344994934268,0.0,5.879988336435371,0.0,5.689743398203474,43.6854750932702,4.736862953800049,5.817220841045895,12.64872279366088,10.991380755684897,0.0,0.0,0.0,4.39041504767482,5.879988336435371,0.0,20.056445138322168,4.567099647791355,4.794537184071822,9.374393568622029,0.0,0.0,0.0,6.4208216229260096,18.907691923874296,12.331867558483172,0.0,5.817220841045895,5.879988336435371,5.689743398203474,24.446860185996986,0.0,9.551078168738563,0.0,24.856655569157482,6.606881964512918,22.498344994934268,0.0,5.879988336435371,0.0,5.689743398203474,43.6854750932702,4.736862953800049,5.817220841045895,12.64872279366088,10.991380755684897,0.0,0.0,0.0,4.39041504767482,5.879988336435371,0.0,0.21373066830676712,0.04866910627551546,0.05109278486322233,0.09989783277017245,0.0,0.0,0.0,0.06842321693012243,0.20148902774932037,0.13141403058057774,0.0,0.06199097045713075,0.06265984964509322,0.060632512422078,0.2605169425349291,0.0,0.10178066481752596,0.0,0.26488390988671406,0.07040596117410475,0.23975267194163277,0.0,0.06265984964509322,0.0,0.060632512422078,0.4655324372085788,0.050478181841846846,0.06199097045713075,0.13479058513468625,0.11712918906242402,0.0,0.0,0.0,0.04678627422816193,0.06265984964509322,0.0
1120,tranylcypromine,NC1CC1c1ccccc1,50.0,moderate,low,moderate,moderate,133.194,133.089149352,0.6169364851642574,1.5011999999999999,41.775400000000026,60.0095228094026,60.86028900617027,26.02,0.01148002821523161,-0.3271069255492985,0.3271069255492985,0.01148002821523161,1.0,1.0,10.0,1.0,1.0,2.0,1.0,0.3333333333333333,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.2038147347065578,217.42969243757128,-0.8200000000000001,5.733667477162185,0.0,0.0,0.0,0.0,30.33183534230805,11.984273114623004,11.959746875309353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,18.380568498235363,0.0,35.89528683400505,0.0,0.0,0.0,5.733667477162185,6.041840829147961,0.0,0.0,17.9021791607844,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,30.33183534230805,11.984273114623004,11.959746875309353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,18.380568498235363,0.0,35.89528683400505,0.0,0.0,0.0,5.733667477162185,6.041840829147961,0.0,0.0,17.9021791607844,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.095545960186569,0.0,0.0,0.0,0.0,0.5054503672466382,0.19970618917744914,0.19929748338934364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095545960186569,0.30629419528320934,0.0,0.5981598445302216,0.0,0.0,0.0,0.095545960186569,0.10068136766122217,0.0,0.0,0.29832230490557066,0.5054503672466382,0.0,0.0,0.0,0.0,0.0,0.0
1121,levodopa,NC(Cc1ccc(O)c(O)c1)C(=O)O,41.0,moderate,low,moderate,moderate,197.18999999999997,197.068807832,0.5125069246930146,0.052200000000000135,49.08680000000002,79.54133094943158,80.41034351633131,103.78000000000002,0.32031552163797705,-0.5042598930844389,0.5042598930844389,0.32031552163797705,4.0,4.0,14.0,5.0,3.0,5.0,5.0,0.2222222222222222,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7772680269131413,350.6652327975252,-1.75,21.0532496616843,4.794537184071822,0.0,0.0,0.0,6.06636706846161,24.117007251546223,0.0,0.0,6.041840829147961,11.49902366656781,0.0,0.0,5.969305287951849,20.11411936859394,0.0,0.0,5.733667477162185,12.462662452073971,0.0,23.762552697081826,0.0,11.49902366656781,5.969305287951849,5.733667477162185,27.330728301621924,11.21535880699783,0.0,5.563451491696996,18.19910120538483,0.0,0.0,0.0,0.0,11.49902366656781,0.0,21.0532496616843,4.794537184071822,0.0,0.0,0.0,6.06636706846161,24.117007251546223,0.0,0.0,6.041840829147961,11.49902366656781,0.0,0.0,5.969305287951849,20.11411936859394,0.0,0.0,5.733667477162185,12.462662452073971,0.0,23.762552697081826,0.0,11.49902366656781,5.969305287951849,5.733667477162185,27.330728301621924,11.21535880699783,0.0,5.563451491696996,18.19910120538483,0.0,0.0,0.0,0.0,11.49902366656781,0.0,0.2646831453583409,0.06027730648761648,0.0,0.0,0.0,0.07626685392426114,0.30320095180301443,0.0,0.0,0.07595850807411134,0.14456664892718876,0.0,0.0,0.07504658542546687,0.252876323899854,0.0,0.0,0.07208412794610346,0.15668159312040064,0.0,0.2987447206809863,0.0,0.14456664892718876,0.07504658542546687,0.07208412794610346,0.34360411091181564,0.14100039153390578,0.0,0.06994415890820284,0.22880056177278343,0.0,0.0,0.0,0.0,0.14456664892718876,0.0
